	op_id	op_gender	post_id	q	is_qy	q_score	oov
48938	89989833	M	48938	Don't you agree?	True	0.8909809059108504	False
140109	99437696	M	140109	Want to vote absentee, but didn't mail your ballot in?	False	0.8910068012855679	False
76849	93259853	M	76849	What do you want to hear in the #SOTU?	False	0.8910078866639114	False
319103	5554494	M	319103	Pass the Senate immigration bill or pursue a step-by-step approach that secures our borders first?	False	0.8910128902992631	False
499866	50595246	M	499866	Are you interested in an internship in Joe's D.C. or Indiana offices?	True	0.8910130781037987	False
499901	50595246	M	499901	Are you interested in an internship in Joe's D.C. or Indiana offices?	True	0.8910130781037987	False
354578	91600525	M	354578	What are your thoughts?	False	0.8910234624226474	False
158000	69918698	M	158000	This sounds like a one-stop shop for thieves, doesn't it?	False	0.8910237937917022	False
495529	93773386	M	495529	Did you get it?	True	0.8910607919338666	False
303167	3162230	W	303167	Who's ready to cut through some of this red tape with me?	False	0.8910837488678673	False
543190	8879946	M	543190	What are YOUR thoughts?	False	0.8911237421768102	False
470152	95597578	M	470152	Remember that slippery slope everyone warned about if the FBI forced Apple to unlock the iPhone?	False	0.8911506031733857	False
38963	28216289	M	38963	Do you support ending the U.S. role in the Libyan conflict as soon as possible?	True	0.8911546826838489	False
470625	95597578	M	470625	If the Secret Service can't secure the White House, how can they be expected to secure the President at other locations?	False	0.8911614433245282	False
391594	10284504	M	391594	Share below: Who do you think will be the winner?	False	0.891177392783789	False
278699	37779329	M	278699	Miss my segment on Fox News yesterday?	False	0.8912859592900815	False
443128	53885842	M	443128	**REMINDER: Facbook Town Hall Today**  WHAT'S HAPPENING?	False	0.8912864451310185	False
48416	89989833	M	48416	Do you know a strong woman in Texas's Second District?	True	0.8913004239339802	False
865	57265377	M	865	Speaking to an operator at an Obamacare Call Center:   HANNITY: Have you ever got anybody that really likes it yet?	False	0.8913051601206554	False
537623	35456414	M	537623	What is your view?	False	0.8913082177625595	False
436331	41000375	M	436331	What do you think about this?	False	0.89130971967628	False
289560	65473098	M	289560	Want to know more about #WRRDA?	False	0.8913150279554222	False
358204	256111	M	358204	Is an additional $5 million for the Small Business Administration worth it?	True	0.8913345139923919	False
225613	42721680	M	225613	"Remember the ""I'm Just a Bill"" School House Rock song?"	False	0.8913348330955254	False
157972	69918698	M	157972	Is the shutdown affecting you?	True	0.8913350890046582	False
97584	9015898	M	97584	What do you think?	False	0.8913415995381523	False
497460	25213436	M	497460	Have you seen this new video promoting Mobile?	False	0.8913575517001469	False
477264	9591532	M	477264	Have you become a Citizen Cosponsor yet?	False	0.8913710288454733	False
472163	95597578	M	472163	WHERE DID ALL THE WORKERS GO?	False	0.8913737943744797	False
400847	77234050	W	400847	Are you worried about your insurance premiums going up?	True	0.8913844680403964	False
299646	52248008	M	299646	Miss my appearance on 93.1 WIBC-FM's Garrison yesterday?	False	0.8914077429708092	False
458859	18759563	M	458859	Did Congress forget our nation is $18 trillion in debt?	True	0.8914360974773552	False
278741	37779329	M	278741	Are you keeping up with Todd in DC?	True	0.8914407252025935	False
138557	3613205	M	138557	What happened to his promise to cut red tape?	False	0.8914430404747707	False
63036	49405184	M	63036	What questions would you ask her?	False	0.8914482312947258	False
391998	10284504	M	391998	Interested in hearing about Kind Communities event in your area?	False	0.8914707871629816	False
425403	70760728	M	425403	What's your opinion on whether to go running in the ice and snow?	False	0.891512648012292	False
362008	86386775	M	362008	Has anyone tried the deep-fried Jell-O?	False	0.8915244109123742	False
80727	42138413	M	80727	What?	False	0.8915245828766609	False
1399	57265377	M	1399	Do you agree?	True	0.8915527402663896	False
377892	32185537	M	377892	Do you agree?	True	0.8915915808541339	False
315573	13205395	M	315573	What do you think?	False	0.8916305814053304	False
78818	709018	M	78818	My question is when will the White House recognize their policies have to change to create jobs?	False	0.8916320758561357	False
511451	96418867	M	511451	How?	False	0.8916325864515632	False
6154	79121728	M	6154	What is an issue that you think the President will NOT talk about?	False	0.8916410944012416	False
146279	72264613	W	146279	Do you support #EqualPayforEqualWork?	True	0.8916620523500548	False
470596	95597578	M	470596	Are your pets dressing up for trick-or-treating tonight?	True	0.8916759235892789	False
507132	14349839	M	507132	RECOGNIZE THIS?	False	0.8917067457574754	False
239043	26488741	M	239043	Having an issue with the IRS, Social Security, Department of Veterans Affairs, or another federal agency?	False	0.8917516474184017	False
96959	38430454	M	96959	What additional ways can we work together to lower the debt burden and increase jobs?	False	0.8917794968616155	False
431906	85214146	M	431906	Need help with your Medicare benefits or navigating the VA?	False	0.891788160437348	False
36933	38794897	M	36933	Why do you volunteer?	False	0.8918193935294106	False
353666	91600525	M	353666	Tune in LIVE at 8pm CT. What do you think he will say this year?	False	0.8918323305684617	False
257273	77657070	M	257273	TAX INCREASES COMING YOUR WAY?	False	0.8918364404093421	False
320838	32856448	M	320838	What are your priorities for Congress this year?	False	0.8918729876282467	False
306009	15593365	M	306009	Yet this is what was done on the night before a new Congress is sworn in?	False	0.8918832355219068	False
36016	56883970	W	36016	What would you like me to ask?	False	0.891887990064618	False
84654	71579665	M	84654	Don't voters in the 7th District deserve to know whether Congressman McIntyre still endorses President Obama's agenda?	True	0.8919192944144316	False
196576	60329137	M	196576	Has Obamacare recently impacted you or someone you know?	False	0.8919297424111718	False
170626	84240164	M	170626	Too Big To Fail?	False	0.8919304564240405	False
470042	95597578	M	470042	What do you think?	False	0.891964447331696	False
52661	62246450	M	52661	Do we really need to pad their profits by forking over hundreds of dollars a year to rent that little box that plugs into the TV?	True	0.8919808872149793	False
130138	38899370	M	130138	Do you have an issue with the federal government?	True	0.8920000419282991	False
388578	53795418	M	388578	If you told the #IRS you lost important tax information, do you think they would give you a pass?	False	0.892027048406882	False
543093	8879946	M	543093	Would you like a Cassidy for Congress sign?	False	0.8920441971360373	False
145183	59295258	M	145183	What are your thoughts about how best to realistically reform immigration policies?	False	0.8920826360333755	False
329937	61839194	M	329937	Confused about where to vote in NJ?	False	0.8920850948775858	False
55547	71417411	M	55547	IRS strategy for email?	False	0.8921058055154866	False
229218	55640593	M	229218	Will you be 1 of 15 Facebook donors who gives $10 or more to the cause today?	False	0.8921113337119503	False
133482	39757514	M	133482	How hard is it to #DoYourJob?	False	0.8921186986205791	False
40983	10370131	M	40983	How do you suggest we reduce our deficit?	False	0.892120793741698	False
283384	37869252	M	283384	Need help with a federal agency?	False	0.8921328880075065	False
430384	20101591	M	430384	With gas prices on the rise, what are you buying less of so you can continue to fill up?	False	0.8921417234105857	False
42983	9697962	M	42983	Did you know you can early vote now?	True	0.892142743002598	False
14430	29687946	M	14430	Who said we were joking?	False	0.8921456228987097	False
218263	2149236	M	218263	Have you seen my latest television interview on Charter California Edition with Brad Pomerance?	False	0.8921657086073626	False
122368	84716153	M	122368	Payson residents- having any problems with Social Security, Veterans Affairs or another federal agency?	False	0.8921784882478966	False
368945	67152654	W	368945	Why should we spend money on two programs that do the same work?	False	0.8922108165264866	False
447510	23706532	M	447510	What's the U.S. Environmental Protection Agency doing with your money?	False	0.8922123718070875	False
210762	39064513	M	210762	Is this too reasonable for Congress?	True	0.8922202281654105	False
266052	98302075	M	266052	Shouldn't this be about quality education for our kids?	True	0.8922278977316842	False
337147	50909248	M	337147	Could it be that he is paying no taxes?	False	0.8922281007147681	False
484929	98737458	M	484929	Would you like to know what articles I read each day?	False	0.8922413288744345	False
204819	83432188	W	204819	Can we spend a few minutes talking about Obamacare?	False	0.892266426525389	False
467702	40220308	M	467702	Where does your tax money go?	False	0.892278147427928	False
545452	18876566	M	545452	What happened in North Carolina when Emergency Unemployment Compensation expired?	False	0.8922782014752029	False
447595	23706532	M	447595	IN SHORT?	False	0.8923286121041761	False
84940	71579665	M	84940	What do you think of today's news in NC politics?	False	0.892332666748883	False
243336	6366960	M	243336	This week's bulletin poses the question: are you better off today than you were four years ago?	False	0.8923382075579696	False
114394	33093506	W	114394	Common ground and unity in Wisconsin?	False	0.8923517683131588	False
250519	51206035	M	250519	When will the media stop taking Trump's bait?	False	0.8923565615157399	False
78674	709018	M	78674	Did you know that the president's health care law endangers over 1,200 IL jobs and would make it harder for some people to get over-the-counter medicines?	True	0.8923695169727902	False
110676	11624790	M	110676	What do you think of the President's new budget proposal?	False	0.8924049209542627	False
167342	18377675	M	167342	Will you be watching?	False	0.8924167483973419	False
316853	10961077	M	316853	Anyone know where this is?	False	0.8924199880371898	False
197460	60329137	M	197460	What's yours and why?	False	0.8924437388015409	False
467367	40220308	M	467367	What do you think?	False	0.8924700144289897	False
391263	10284504	M	391263	Do you know a great organization or event that could benefit from the help of a group of highly motivated volunteers?	True	0.8924841854921729	False
450443	99241920	M	450443	Tonight's Senate debate begins at 7 p.m. Will you be cheering Jon on from home?	False	0.8924894863285517	False
182986	87524765	M	182986	How would this mandate impact you or small businesses in the 9th?	False	0.8924916167641107	False
472367	95597578	M	472367	WHY CUT, CAP, & BALANCE?	False	0.8925158362242868	False
214391	36875843	M	214391	Cuts to home health care to pay for new government entitlement?	False	0.8925182983350649	False
165361	73169587	M	165361	Have you experienced any problems in the change over?	False	0.8925205239090094	False
141261	77914417	M	141261	Are you or someone you know looking for a job?	True	0.8925207525038532	False
13507	29687946	M	13507	Can't make it to tonight's Politico #PlaybookCocktails event w/ Sen. Cory Booker and me?	False	0.892530966345711	False
197066	60329137	M	197066	Have you RSVPed yet for our Campaign Kickoff Rally?	False	0.8925319326698479	False
28696	76989027	M	28696	What are you thankful for?	False	0.8925481878594708	False
499155	71156741	M	499155	Have you ever driven by the grain elevators or power plants and wondered what was inside?	False	0.8925544234950458	False
380524	64705114	M	380524	Today's big number?	False	0.8925602021184771	False
130052	38899370	M	130052	Do you have an issue with the federal government?	True	0.8925632183367593	False
315781	13205395	M	315781	Are you surprised #VA/ Military was one of the top areas of service?	True	0.8925736212013137	False
180984	73726010	M	180984	Looking for low gas prices in the district?	False	0.8925743030451587	False
133104	39757514	M	133104	Are you watching tonight's hearing for Betsy DeVos, President Elect Donald Trump's nominee for Secretary of Education?	True	0.8925922527310017	False
391631	10284504	M	391631	Do you help out with a project in your community?	True	0.8925969585418874	False
373046	44897231	M	373046	Is this an indication of what EPA's own employees think about their agency's initiatives?	True	0.8926009264974973	False
255723	77657070	M	255723	Want to hear my thoughts on the many issues pending before the U.S. Senate?	False	0.8926011129901252	False
131712	38899370	M	131712	Want to see how this health care bill impacts you?	False	0.8926018036240425	False
124668	74531776	M	124668	Can you help us finish this quarter by chipping in $7?	False	0.8926125590726491	False
158695	64578509	M	158695	What are your thoughts on the governor's Insure Tennessee plan to expand Medicaid per the President's Healthcare Law?	False	0.8926134673340439	False
472339	95597578	M	472339	What'd we find?	False	0.8926210530864399	False
452696	38436424	M	452696	Where do you think change comes from?	False	0.8926302446251881	False
376729	32185537	M	376729	Is it really asking too much to have the EPA show its evidence behind regulations that will affect the lives of millions of people?	True	0.8926515649542237	False
316074	13205395	M	316074	Stray Cats and Dogs?	False	0.8926623296224786	False
386827	10458808	M	386827	Who could defend such a position?	False	0.8926700400910004	False
150935	3795296	W	150935	Can't make it to the office to help out with our primary election effort?	False	0.8926890173337159	False
265507	87491774	M	265507	Care to name them?	False	0.8926966874701233	False
158526	64578509	M	158526	What are your thoughts about the decision to replace President Jackson?	False	0.8926980350386184	False
251182	51206035	M	251182	To which I and most other people say, so what!?	False	0.8927041793241277	False
485214	98737458	M	485214	Did you know you can have an official U.S. flag flown over the Capitol in honor of someone or to commemorate a special occasion?	True	0.8927125490035588	False
84798	71579665	M	84798	Have you visited our campaign website lately?	False	0.8927189769122419	False
133970	39757514	M	133970	What was on tap at your house this evening?	False	0.892744084227215	False
82377	42138413	M	82377	The President says the Republican budget is radical?	False	0.8927479593923714	False
381308	64705114	M	381308	ABC's TopLine Show: The difference between Democrat numbers and Republican numbers?	False	0.892754705688437	False
218340	2149236	M	218340	What did you think about President Obama's State of the Union address?	False	0.8927640227813098	False
353026	91600525	M	353026	A popular myth?	False	0.8927651093129766	False
473368	95597578	M	473368	Where Are The Jobs, Joe?	False	0.8927871351748048	False
431935	85214146	M	431935	Interested in interning in our office?	False	0.8927906017592023	False
213739	36875843	M	213739	For those who support the DREAM act, are there other parts of our immigration system that you believe need reform?	False	0.8927930109406155	False
321432	32856448	M	321432	What does the payroll cut extension have to do with gutting the EPA, shipping oil to China, or cutting preventive care for seniors?	False	0.8927972645175979	False
288980	65473098	M	288980	Is this how a republic should work?	True	0.8928031602541298	False
298112	52248008	M	298112	Who are some of the veterans that you will remember today?	False	0.8928090573074763	False
110696	11624790	M	110696	What's the number one issue you'd like to hear the President address this evening?	False	0.8928098730630358	False
349085	65476274	M	349085	Do we continue the 40-year decline of our middle class and the growing gap between the very rich and everyone else, or do we fight for a progressive economic agenda that creates jobs, raises wages, protects the environment and provides health care for all?	True	0.8928258947173453	False
114226	30688510	M	114226	Do You Know How to Yoder?	True	0.89283846242174	False
182364	87524765	M	182364	Did you miss Rep. Griffith's weekly column?	True	0.8928390589145594	False
113110	42011381	M	113110	What do you think about our discussion or the issues raised?	False	0.8928430144541663	False
413229	76508222	M	413229	Who are your favorites?	False	0.8928480707544577	False
496020	93773386	M	496020	Have you RSVP'd for the Kinzinger for Congress Election Nigh Party?	False	0.8928584067855049	False
533071	65996996	W	533071	These newly released emails raise a haunting question: what else haven't we seen?	False	0.8928755938507041	False
396881	34719637	M	396881	Have you liked the The MyVoice Campaign Facebook Page?	False	0.8928937382622639	False
516557	36181883	M	516557	What's your favorite way oysters are prepared?	False	0.8929012471997869	False
459587	18759563	M	459587	Mark Pryor, Anyone?	False	0.892908946968104	False
256010	77657070	M	256010	Are you ready?	True	0.8929205558998438	False
408245	42041067	M	408245	Our country needs more cops and firefighters and who better than our veterans?	False	0.8929228891799587	False
91114	58406454	M	91114	Why did the IRS rehire employees with serious misconduct and performance problems, including some who had committed fraud or falsified documents?	False	0.8929392466418176	False
42699	34563588	M	42699	How will the government takeover of health care hurt job creators?	False	0.892969500700839	False
541945	8879946	M	541945	"What do you think of new ad ""Two Obamas""?"	False	0.8929719823536211	False
253498	48816171	M	253498	If you are a business in the district, will you a take a moment to let me know how Washington is affecting your ability to grow and create jobs?	False	0.8929892593593376	False
437509	35052146	M	437509	When will the Democrats learn that more spending and more debt will not create long-term prosperity?	False	0.8929893495947727	False
33602	56883970	W	33602	Free smartphones for enrolling in Obamacare?	False	0.8930049849110535	False
450300	99241920	M	450300	Do you know where your food comes from?	True	0.8930099250399078	False
518509	33394731	M	518509	Which game are you most excited for?	False	0.8930106866707989	False
252798	48816171	M	252798	Are you or your family planning a trip to Washington, D.C. in the upcoming months?	True	0.8930401556538794	False
196734	60329137	M	196734	Did you know…?	True	0.893137181222367	False
196934	60329137	M	196934	Did you know … ?	True	0.893137181222367	False
59841	86058661	M	59841	How does telemedicine work?	False	0.8931447808750859	False
214309	36875843	M	214309	How about them Cowboys?	False	0.8931468596286062	False
32440	61587478	M	32440	"Did you know that his famous words, ""I have a dream,"" were not part of his prepared remarks?"	True	0.893151420124063	False
518390	33394731	M	518390	Who do you support?	False	0.8931515157678136	False
500847	50595246	M	500847	"Joe hosted a U.S. Senate Special Committee on Aging Field Hearing in Indianapolis entitled ""Trust Your Instincts?"	False	0.8931611467210264	False
491414	347502	M	491414	Don't you think it is time to simplify it?	True	0.8931619654075367	False
438932	82788372	M	438932	Can we get 4,000 likes?	False	0.8931909426938881	False
97651	9015898	M	97651	Do you think President Obama has the authority to delay measures without Congressional approval?	True	0.893236322112448	False
446981	23706532	M	446981	Psalm 27:1 The Lord is my light and my salvation; whom shall I fear?	False	0.893241615478806	False
446426	23706532	M	446426	Psalm 27:1 The Lord is my light and my salvation; whom shall I fear?	False	0.893241615478806	False
446338	23706532	M	446338	Psalm 27:1 The Lord is my light and my salvation; whom shall I fear?	False	0.893241615478806	False
447992	23706532	M	447992	Psalm 27:1 The Lord is my light and my salvation; whom shall I fear?	False	0.893241615478806	False
447393	23706532	M	447393	Psalm 27:1 The Lord is my light and my salvation; whom shall I fear?	False	0.893241615478806	False
232751	30182281	M	232751	Who is glued to their TV/radio/computer/phone to see who President Donald J. Trump selects?	False	0.893244994001387	False
545853	18876566	M	545853	What are gas prices like where you live?	False	0.8932487435736921	False
6027	79121728	M	6027	If you have a minute, COMMENT below with 1 way government waste is negatively impacting your life?	False	0.8932561437616685	False
524083	32332773	M	524083	Anyone going to Arctic Man this year?	False	0.8932597837460539	False
53217	70015828	M	53217	Who could have conceived of setting Alexander Hamilton's extraordinary life (and death) to Hip-Hop music?	False	0.8933206738802485	False
495300	43619621	M	495300	CLICK TO VOTE: What is the worst part of Obama's massive $4.1 Trillion budget?	False	0.8933250509881382	False
210416	39064513	M	210416	The House GOP budget vision has been rejected year after year, yet we're at it again expecting a different result?	False	0.8933325991747697	False
459761	18759563	M	459761	Have you helped the campaign get out the vote yet?	False	0.8933331237497865	False
467296	40220308	M	467296	Mandatory voting?	False	0.8933339630627265	False
420768	60728198	M	420768	Are you in those areas?	True	0.8933355199445852	False
537711	35456414	M	537711	Is anyone else DVRing the Food Network while at work to get good Thanksgiving ideas?	True	0.8933356329915215	False
400225	77234050	W	400225	Do you think spending $3,000 on mind readers is a good use of your tax money?	True	0.8933499369094565	False
233808	21956266	M	233808	Need a yard sign to show your support of Sasse for Senate in the Nebraska Senate race?	False	0.8933905036801207	False
547707	18876566	M	547707	Guess who gets exempted?	False	0.8934052694755722	False
158657	64578509	M	158657	Remember, if we don't fight on, then who will?	False	0.8934099201311195	False
193887	31963241	M	193887	Looking for a job in Central Washington?	False	0.8934170258638945	False
213107	36875843	M	213107	Could DOJ's rejection of Voter ID extend to Medicaid benefits, i.e., meaning you could ask for ID to determine whether someone qualifies?	False	0.8934280096632214	False
275985	8140646	M	275985	What's your family's immigration story?	False	0.8934329639200789	False
435369	41000375	M	435369	What is your VA Story?	False	0.8934613574908903	False
325973	34976586	M	325973	Really?	False	0.8934725457002092	False
96483	38430454	M	96483	I WANT TO HEAR FROM YOU: what questions do you want me to ask during tomorrow's hearing?	False	0.8934754871918028	False
536314	652823	W	536314	Seeking employment?	False	0.8934865543929985	False
324196	50005040	M	324196	As the nation and the world continue to consider what to do about the alleged use of chemical weapons by the Syrian goverment I want to know what you think?	False	0.893486624844565	False
401525	95515852	M	401525	Do you support or oppose the agreement?	True	0.8934952198065453	False
381857	36460802	M	381857	DC heat and humidity?	False	0.8935410329312485	False
44616	66658382	M	44616	Donald J. Trump, The O'Reilly Factor has agreed to moderate a debate -- what do you say?	True	0.8935567887702263	False
218020	2149236	M	218020	Have questions or concerns about #Obamacare?	False	0.8935935030149281	False
530272	67024958	M	530272	#WhyIMarch?	False	0.8936101072527304	False
422805	62539618	M	422805	Smith Goes to Washington' relate to Tom's filibuster reform efforts?	False	0.8936250605117301	False
300762	83458649	W	300762	What are your reasons?	False	0.8936376146607506	False
186078	96702548	M	186078	Let me know what you think?	False	0.8936458027968431	False
249810	92158662	M	249810	Are you or one of your loved ones on Social Security?	True	0.8936541544026073	False
113674	30688510	M	113674	Are you a #YoderVoter?	True	0.8936568785110637	False
15961	29687946	M	15961	asks if I can count on your support for the money bomb tomorrow?	False	0.8936630807144486	False
105036	215524	M	105036	Are you feeling it?	True	0.8937259963492553	False
106868	24197546	M	106868	Anyone else think Joe needs to hit the books?	False	0.8937348833855333	False
411528	76508222	M	411528	Is your Representative in Congress on the list?	True	0.8937656604086626	False
107768	88923795	M	107768	Do you receive my e-newsletters?	True	0.8937684307967068	False
110342	11624790	M	110342	In Washington hosting a live conference call w/ folks back in Florida -- the response to Syria?	False	0.8937977313490221	False
298542	52248008	M	298542	Were you able to attend a recent Town Hall?	False	0.8938058521176696	False
339465	50909248	M	339465	and which do you do?	False	0.8938336594334894	False
391319	10284504	M	391319	Coming to my 13th Annual Old-Fashioned Corn Roast tomorrow at 6pm-9pm at the La Crosse County Fairgrounds?	False	0.8938476124903157	False
304422	3162230	W	304422	Do you agree?	True	0.8938763740467801	False
135870	53750474	W	135870	Where are our Republican elected officials from the House and Senate?	False	0.8938808585618341	False
196605	60329137	M	196605	Are you interested in being a part of making a difference on Long Island?	True	0.8938858072891991	False
194045	31963241	M	194045	Are you a veteran, or do you know a veteran?	True	0.8938978802266452	False
252622	48816171	M	252622	What do you think?	False	0.8939310695191492	False
454853	63264520	M	454853	Have you caught up with all of the blog posts from Senator Warner's trip last week?	False	0.8939380646442081	False
252352	48816171	M	252352	Why?	False	0.8939381307040966	False
409014	65885438	M	409014	Can you help us tomorrow and get out there to knock on 30 doors for the final 30 days?	False	0.8939409186032187	False
516752	36181883	M	516752	Have you seen an increase in your electric bill?	False	0.8940038391871202	False
108508	88923795	M	108508	Will you be attending any of the events?	False	0.8940067236292026	False
194763	12888814	M	194763	What is the global gender gap?	False	0.8940234651992501	False
282148	25380823	M	282148	Agree or Disagree?	False	0.8940308332608943	False
164785	73169587	M	164785	What do you think should be done with these areas?	False	0.8940328038754161	False
214768	36875843	M	214768	Today's Daily Question for Judge Sotomayor: Does Judge Sotomayor believe that the firefighters' claims in Ricci v. DeStefano are routine and not worthy of careful treatment?	False	0.8940339345444278	False
405609	11077114	M	405609	Are you in the new 3rd Congressional District?	True	0.8940339742777773	False
836	57265377	M	836	Shouldn't this have been Lie of the Year in 2009?	True	0.8940635635169373	False
325777	34976586	M	325777	What do you think about that?	False	0.8940638396772091	False
379755	64705114	M	379755	Do you know the details behind the EPA #watersrule rule?	True	0.8940711139445054	False
206842	63950105	M	206842	Remember when we were promised that premiums wouldn't increase and you wouldn't lose your coverage under Obamacare?	False	0.8940713419255443	False
248913	92158662	M	248913	What can be cooler than coding a Star Wars computer game?	False	0.8940779326109436	False
21978	90443234	W	21978	What are your Independence Day plans?	False	0.8940819917654771	False
124677	74531776	M	124677	Favorite Christmas Eve Tradition?	False	0.8940965223189488	False
324961	86746296	M	324961	Who is watching the debate between Jack and Lon tonight?	False	0.8941060050532383	False
287653	28098848	M	287653	Does the resignation of IRS Commissioner Steve Miller restore your confidence in the agency to apply our tax laws without political bias?	True	0.8941072494995541	False
93289	33499166	M	93289	"How do we know Secretary Clinton's email wasn't ""spoofed"" and information obtained by enemies of the US?"	False	0.8941113802481563	False
378973	64705114	M	378973	Want to stay in Arizona's deepest, darkest hotel room?	False	0.8941120138289469	False
47468	66658382	M	47468	Do you really want to stimulate the economy?	True	0.8941204065035482	False
510265	6439709	M	510265	Can you imagine having to pay as much as $400 just to talk to your loved one for 15 minutes?	False	0.8941214073139515	False
232722	30182281	M	232722	Who's your pick for tonight's #SuperBowl between the Falcons and the Patriots?	False	0.8941356782017209	False
461987	99458742	M	461987	WHY did Sebelius not scrap the launch of healthcare.gov?	False	0.8941393567747922	False
217607	2149236	M	217607	Want to know how I voted on the bills of the day?	False	0.8941549311748085	False
473359	95597578	M	473359	Where are the jobs?	False	0.8941588365389114	False
508918	44922372	M	508918	"But did you know that in his main career as a radio producer he oversaw an acclaimed project called ""Taos: A Visitable Past,"" interviewing painter Dorothy Brett about her time in the Taos art colony?"	False	0.8941697813257643	False
53135	70015828	M	53135	How's this for security?!??	False	0.8941712903317857	False
391080	10284504	M	391080	Why?	False	0.8941768710365281	False
48754	89989833	M	48754	And this is who we are making deals with?	False	0.8942074945605466	False
317801	85968473	W	317801	Caption Contest: What did you think of the debate Wednesday?	False	0.8942234221254042	False
77289	93259853	M	77289	Who is your favorite President?	False	0.8942592069894563	False
445953	23706532	M	445953	What do you think?	False	0.894283930127571	False
243767	4584091	W	243767	Those who President Obama and Secretary Kerry have convinced to support this deal ought to answer: are these the words of a partner in peace or an antagonistic adversary?	False	0.89428673627843	False
102402	8266906	M	102402	Will you stand up to President Obama by adding your name and demanding construction of the pipeline begin immediately?	False	0.8943144005092324	False
35325	56883970	W	35325	Tired of the Obama administration's disregard for Religious Freedom?	False	0.8943359617529961	False
471991	95597578	M	471991	Anyone, anyone?	False	0.8943537087658335	False
537223	35456414	M	537223	Ok, who do you think won the debate?	False	0.8943546316254557	False
2043	60699179	M	2043	Have you been to Old New Castle lately?	False	0.8943618970265083	False
446704	23706532	M	446704	Nehemiah 2:4 The the king said unto me, For what dost thou make request?	False	0.8943648474313599	False
158873	64578509	M	158873	Has anyone started getting these cancellation notices yet?	False	0.8943903859151164	False
523715	32332773	M	523715	Congress has to make a decision – are we going to balance the budget on the backs of those who serve or are we going to shrink the federal bureaucracy by getting rid of slush funds and eliminating waste, fraud and abuse?	False	0.894391059026354	False
56918	17158380	W	56918	I wonder what Donald Trump would say about my late Grandfather Eugene David Lujan, who was the first Hispanic Chief Justice of the New Mexico Supreme Court?	False	0.8944336888927492	False
431400	85214146	M	431400	Interested in attending one of our nation's service academies?	False	0.8944367874600888	False
39200	7840915	M	39200	Cedric Richmond's Who Dat PAC makes the news: 'Eye of the Tiger'?	False	0.8944378173745177	False
495803	93773386	M	495803	Hey folks, what are you doing this Sunday?	False	0.8944718043483308	False
379364	64705114	M	379364	What will my fellow Arizonans be doing this Saturday?	False	0.8944794219280073	False
300132	52248008	M	300132	Budget...who needs a budget?	False	0.8945001402565079	False
432269	85214146	M	432269	Has your small business been affected by the so-called 30-hour rule?	False	0.894504537294978	False
266770	98302075	M	266770	Is this April Fool's Day or Groundhog Day?	True	0.894507061236723	False
495954	93773386	M	495954	Thoughts on the presidential debate tonight?	False	0.8945144727587799	False
495962	93773386	M	495962	What are your thoughts on the presidential debate tonight?	False	0.8945144727587799	False
83560	23984618	W	83560	What's your Obamacare story?	False	0.8945179958037395	False
113661	30688510	M	113661	Can we count on your vote?	False	0.8945199943354349	False
212831	36875843	M	212831	At least 2 false statements to Congress now admitted on Fast and Furious; how many more would be revealed by withheld documents?	False	0.8945413317483561	False
298895	52248008	M	298895	The President wants to exempt business from ObamaCare, but why not Hoosier families?	False	0.8945460901340669	False
491593	347502	M	491593	Do you support or not support the plan to extend current tax rates for all Americans earning less than $1 million?	True	0.8945468905624057	False
537459	35456414	M	537459	So what are your thoughts -- Should liquor be sold in Wal-Mart/Publix/Target or only at detached stores?	False	0.8945470003553975	False
312725	93392493	M	312725	Interested in learning what it's like to work in a U.S. Senate office?	False	0.8945530074041458	False
321592	32998376	M	321592	Plan for the rest of the day?	False	0.8945568967708382	False
411980	76508222	M	411980	Have you asked your Representative in Congress how he or she will be voting?	False	0.8945632978537503	False
113421	42011381	M	113421	What do iPods, hybrid cars, wind turbines, and military weapons have in common?	False	0.8945728872725732	False
408658	65885438	M	408658	Don't know where to go to vote?	True	0.8945964661507727	False
196616	60329137	M	196616	Don't have your yard sign yet?	True	0.8945975139705181	False
433907	92368226	M	433907	Retweeted Meet The Press (@meetthepress):  Tomorrow on #MTP: Will Congress authorize #Syria strikes?	False	0.8946004963628685	False
391636	10284504	M	391636	Have you ever volunteered at a campaign event or Kind Communities project?	False	0.8946055647897058	False
381314	64705114	M	381314	Wonder how much that is?	False	0.8946162795633315	False
297194	63898025	W	297194	Who are you rooting for in tonight's debate?	False	0.894617013708233	False
170612	84240164	M	170612	Empty promises wrapped in $3.7 trillion debt: When will we see jobs?	False	0.8946184542343126	False
60518	86058661	M	60518	Empty promises wrapped in $3.7 trillion debt: When will we see jobs?	False	0.8946184542343126	False
259165	90253029	M	259165	Delawareans - Have a question about an issue that you'd like Chris to answer?	False	0.8946314060408647	False
298778	52248008	M	298778	What do you think is the appropriate role of the federal government in education?	False	0.8946608392796033	False
1940	60699179	M	1940	What's behind the positive changes at Booker T. Washington Elementary School in the Capital School District?	False	0.8946703019530384	False
526652	38992408	M	526652	What are your plans for the 4th?	False	0.8946736920404535	False
8648	19169390	W	8648	What's yours?	False	0.8946885835705838	False
192814	62031614	W	192814	What IS Obama's foreign policy?	False	0.8946984113887031	False
165301	73169587	M	165301	Want to have a direct voice in your government?	False	0.8947043740225026	False
473157	95597578	M	473157	What do you think?	False	0.8947106472636804	False
